source,target,sign,source_db,confidence
HDAC2,CCNE1,-1,gold_standard,
HDAC2,NFKBIA,-1,gold_standard,
HDAC3,JUN,-1,gold_standard,
HDAC3,NFKBIA,-1,gold_standard,
HDAC4,RUNX2,-1,gold_standard,
HDGF,VEGFA,1,gold_standard,
HDGF,VEGFB,1,gold_standard,
HIF1A,BACE1,1,gold_standard,
HIF1A,BSG,1,gold_standard,
HIF1A,CITED2,1,gold_standard,
HIF1A,CREBBP,1,gold_standard,
HIF1A,MT1,1,gold_standard,
HIF1A,PFKFB3,1,gold_standard,
HIF1A,VEGFA,1,gold_standard,
HMGB2,RUNX2,-1,gold_standard,
HTATIP2,IGF1,-1,gold_standard,
ID2,RUNX2,-1,gold_standard,
ID2,TPT1,-1,gold_standard,
ID3,NOTCH1,-1,gold_standard,
ID3,RUNX2,-1,gold_standard,
ID3,SMARCC1,-1,gold_standard,
ID3,VCAM1,-1,gold_standard,
IFIH1,IFNB1,1,gold_standard,
IKBKB,CXCL10,1,gold_standard,
IKBKB,CXCL2,1,gold_standard,
IKBKB,CXCL9,1,gold_standard,
IKBKB,CXCR4,1,gold_standard,
IKBKB,NFKB1,1,gold_standard,
IKBKB,NFKBIA,-1,gold_standard,
IKBKB,PTGS2,1,gold_standard,
IKBKB,RPS6KB1,1,gold_standard,
IKBKB,TNF,1,gold_standard,
IKZF1,NOS2,-1,gold_standard,
ILF3,CCNE1,1,gold_standard,
ING4,TRP53,1,gold_standard,
IRF1,CCL5,1,gold_standard,
IRF1,CFB,1,gold_standard,
IRF1,CIITA,1,gold_standard,
IRF1,CXCL10,1,gold_standard,
IRF1,GBP2,1,gold_standard,
IRF1,IL12B,1,gold_standard,
IRF1,IL27,1,gold_standard,
IRF1,MAPK14,1,gold_standard,
IRF1,MYD88,1,gold_standard,
IRF1,NOS2,1,gold_standard,
IRF1,SOCS1,1,gold_standard,
IRF1,TAP2,1,gold_standard,
IRF1,TNF,1,gold_standard,
IRF3,IFNB1,1,gold_standard,
IRF3,PVR,1,gold_standard,
IRF3,SOCS2,1,gold_standard,
IRF3,USP18,1,gold_standard,
IRF4,CXCL9,1,gold_standard,
IRF4,IL1B,1,gold_standard,
IRF4,PRDM1,1,gold_standard,
IRF4,RUNX3,-1,gold_standard,
IRF4,ZBTB20,1,gold_standard,
IRF5,PRDM1,1,gold_standard,
IRF8,CCL5,1,gold_standard,
IRF8,DAB2,-1,gold_standard,
IRF8,IL12B,1,gold_standard,
IRF8,IL1B,1,gold_standard,
IRF8,IL27,1,gold_standard,
IRF8,JAK1,1,gold_standard,
IRF8,NF1,1,gold_standard,
IRF8,NOS2,1,gold_standard,
IRF8,SLC11A1,-1,gold_standard,
IRF9,IRF7,1,gold_standard,
JARID2,NOTCH1,-1,gold_standard,
JUN,B4GALNT1,1,gold_standard,
JUN,BCL3,1,gold_standard,
JUN,CAT,1,gold_standard,
JUN,CCND2,1,gold_standard,
JUN,CSF1R,1,gold_standard,
JUN,CTSK,1,gold_standard,
JUN,CXCL2,1,gold_standard,
JUN,FOS,-1,gold_standard,
JUN,GCLC,1,gold_standard,
JUN,SLC2A1,1,gold_standard,
JUN,HMOX1,1,gold_standard,
JUN,IL12B,1,gold_standard,
JUN,IL27,1,gold_standard,
JUN,IL6,1,gold_standard,
JUN,ITGA5,1,gold_standard,
JUN,JUN,1,gold_standard,
JUN,MAF,1,gold_standard,
JUN,MET,1,gold_standard,
JUN,NFE2L2,-1,gold_standard,
JUN,NFKB1,1,gold_standard,
JUN,NOS2,1,gold_standard,
JUN,NR3C1,1,gold_standard,
JUN,ODC1,1,gold_standard,
JUN,PTGS2,1,gold_standard,
JUN,RAB18,1,gold_standard,
JUN,RELB,1,gold_standard,
JUN,SPP1,1,gold_standard,
JUN,SRXN1,1,gold_standard,
JUN,TBP,1,gold_standard,
JUN,TRP53,-1,gold_standard,
JUNB,CTSK,1,gold_standard,
JUNB,PLAU,-1,gold_standard,
KAT5,TPT1,-1,gold_standard,
KAT5,TRP53,1,gold_standard,
KEAP1,NFE2L2,-1,gold_standard,
KHDRBS1,ECE1,-1,gold_standard,
KLF2,PPARG,-1,gold_standard,
KLF4,CCND2,1,gold_standard,
KLF4,CEBPB,1,gold_standard,
KLF4,RLIM,1,gold_standard,
KLF4,TSIX,1,gold_standard,
KLF6,CDKN1A,1,gold_standard,
KLF6,PTTG1,-1,gold_standard,
KPNA2,KLF2,1,gold_standard,
KPNA2,KLF4,1,gold_standard,
LDB1,RUNX1,1,gold_standard,
LMO2,RUNX1,1,gold_standard,
MAF,CCND2,1,gold_standard,
MAF,MAF,1,gold_standard,
MAFG,NQO1,1,gold_standard,
MAFK,HMOX1,1,gold_standard,
MAFK,NQO1,1,gold_standard,
MAP3K7,NFKB1,1,gold_standard,
MAX,CAD,1,gold_standard,
MAX,CCNB1,-1,gold_standard,
MBD3,CDK2,-1,gold_standard,
MCM6,CD40,1,gold_standard,
MDM2,TRP53,-1,gold_standard,
MDM4,TRP53,-1,gold_standard,
MED1,PPARG,1,gold_standard,
MED23,CD52,1,gold_standard,
MED23,EGR1,1,gold_standard,
MED23,EGR2,1,gold_standard,
MEF2A,NRF1,1,gold_standard,
MEN1,JUND,-1,gold_standard,
MITF,ACP5,1,gold_standard,
MITF,CD40,1,gold_standard,
MITF,CDKN1A,1,gold_standard,
MITF,CLCN7,1,gold_standard,
MITF,FOS,1,gold_standard,
MITF,IRF4,-1,gold_standard,
MITF,ITGA4,1,gold_standard,
MITF,OSTM1,1,gold_standard,
MITF,PIK3R1,1,gold_standard,
MITF,SDC1,-1,gold_standard,
MKL1,ID3,1,gold_standard,
MTA1,CDKN1A,1,gold_standard,
MTA1,CLOCK,1,gold_standard,
MTA1,PTEN,-1,gold_standard,
MTA1,TIMP2,-1,gold_standard,
MTF1,EP300,1,gold_standard,
MTF1,MT1,1,gold_standard,
MTF1,SLC39A10,-1,gold_standard,
NAB1,EGR1,-1,gold_standard,
NAB1,EGR2,-1,gold_standard,
NCOA1,CDKN1A,1,gold_standard,
NCOA1,ITGA5,1,gold_standard,
NCOA1,NFKBIA,1,gold_standard,
NCOA2,NFKBIA,1,gold_standard,
NCOA3,KLF4,1,gold_standard,
NCOA3,NFKBIA,1,gold_standard,
NCOA3,PPARG,1,gold_standard,
NCOA6,FOS,1,gold_standard,
NCOR1,NFKBIA,-1,gold_standard,
NCOR2,NFKBIA,-1,gold_standard,
NF1,MT1,1,gold_standard,
NFAT5,AKR1B3,1,gold_standard,
NFAT5,BAX,1,gold_standard,
NFATC1,PAG1,-1,gold_standard,
NFE2L2,CD36,1,gold_standard,
NFE2L2,CEBPB,1,gold_standard,
NFE2L2,COX17,1,gold_standard,
NFE2L2,FAS,1,gold_standard,
NFE2L2,FOS,-1,gold_standard,
NFE2L2,GCLC,1,gold_standard,
NFE2L2,HMOX1,1,gold_standard,
NFE2L2,KEAP1,1,gold_standard,
NFE2L2,MDM2,1,gold_standard,
NFE2L2,MT1,1,gold_standard,
NFE2L2,NFATC1,-1,gold_standard,
NFE2L2,NFKB1,-1,gold_standard,
NFE2L2,NQO1,1,gold_standard,
NFE2L2,PPARG,1,gold_standard,
NFE2L2,PRDX1,1,gold_standard,
NFE2L2,RUNX2,-1,gold_standard,
NFE2L2,SCARB1,1,gold_standard,
NFE2L2,SLC7A11,1,gold_standard,
NFE2L2,SQSTM1,1,gold_standard,
NFE2L2,SRXN1,1,gold_standard,
NFE2L2,TXNIP,-1,gold_standard,
NFE2L2,TXNRD1,1,gold_standard,
NFIL3,ID2,1,gold_standard,
NFIL3,PTGS2,1,gold_standard,
NFKB1,BCL2A1D,1,gold_standard,
NFKB1,BCL2L1,1,gold_standard,
NFKB1,BIN1,1,gold_standard,
NFKB1,BIRC3,1,gold_standard,
NFKB1,XIAP,1,gold_standard,
NFKB1,BTK,1,gold_standard,
NFKB1,CCL2,1,gold_standard,
NFKB1,CCL22,-1,gold_standard,
NFKB1,CCL5,1,gold_standard,
NFKB1,CD40,1,gold_standard,
NFKB1,CD80,1,gold_standard,
NFKB1,CD86,1,gold_standard,
NFKB1,CDK4,1,gold_standard,
NFKB1,CEBPB,1,gold_standard,
NFKB1,CFB,1,gold_standard,
NFKB1,CFLAR,1,gold_standard,
NFKB1,CSF1,1,gold_standard,
NFKB1,CXCL1,1,gold_standard,
NFKB1,CXCL2,1,gold_standard,
NFKB1,DUSP1,1,gold_standard,
NFKB1,EGR2,1,gold_standard,
NFKB1,FAS,1,gold_standard,
NFKB1,FOS,1,gold_standard,
NFKB1,FTH1,1,gold_standard,
NFKB1,GADD45B,1,gold_standard,
NFKB1,GCLM,-1,gold_standard,
NFKB1,IFNB1,1,gold_standard,
NFKB1,IKBKB,1,gold_standard,
NFKB1,IL12B,1,gold_standard,
NFKB1,IL1A,1,gold_standard,
NFKB1,IL1B,1,gold_standard,
NFKB1,IL23A,-1,gold_standard,
NFKB1,IL2RA,1,gold_standard,
NFKB1,IL6,1,gold_standard,
NFKB1,ITGAM,1,gold_standard,
NFKB1,LTC4S,-1,gold_standard,
NFKB1,MAPK14,1,gold_standard,
NFKB1,MMP14,1,gold_standard,
NFKB1,NFKB1,1,gold_standard,
NFKB1,NFKBIA,1,gold_standard,
NFKB1,NFKBIZ,1,gold_standard,
NFKB1,NOS2,1,gold_standard,
NFKB1,NQO1,-1,gold_standard,
NFKB1,PER1,-1,gold_standard,
NFKB1,PMAIP1,1,gold_standard,
NFKB1,PTEN,-1,gold_standard,
NFKB1,PTGS2,1,gold_standard,
NFKB1,REL,1,gold_standard,
NFKB1,RELB,1,gold_standard,
NFKB1,RIPK2,1,gold_standard,
NFKB1,SLC2A1,1,gold_standard,
NFKB1,SOD2,1,gold_standard,
NFKB1,STK39,1,gold_standard,
NFKB1,TAPBP,1,gold_standard,
NFKB1,TEC,1,gold_standard,
NFKB1,TLR2,1,gold_standard,
NFKB1,TLR4,1,gold_standard,
NFKB1,TNF,1,gold_standard,
NFKB1,TNFAIP3,1,gold_standard,
NFKB1,UPP1,1,gold_standard,
NFKB1,VCAM1,1,gold_standard,
NFKB1,TRP53,-1,gold_standard,
NFKB2,HIF1A,-1,gold_standard,
NFKB2,IL23A,-1,gold_standard,
NFKB2,RELB,-1,gold_standard,
NFKB2,SND1,1,gold_standard,
NFKBIA,NFKB1,-1,gold_standard,
NFKBIZ,NFKB1,-1,gold_standard,
NFYA,CCND2,1,gold_standard,
NFYA,CDK1,1,gold_standard,
NFYA,HSPA5,1,gold_standard,
NFYA,MAPK1,1,gold_standard,
NFYA,TRP53,1,gold_standard,
NFYB,CCND2,1,gold_standard,
NFYC,CCND2,1,gold_standard,
NOTCH1,CASP3,1,gold_standard,
NOTCH1,CCNE1,1,gold_standard,
NOTCH1,CDKN1A,1,gold_standard,
NOTCH1,CTNNB1,-1,gold_standard,
NOTCH1,NFKB1,1,gold_standard,
NOTCH1,RBPJ,1,gold_standard,
NOTCH1,RUNX2,-1,gold_standard,
NOTCH1,SMARCC1,1,gold_standard,
NR1H2,ARG2,1,gold_standard,
NR1H2,NOS2,-1,gold_standard,
NR2C2,IKBKB,1,gold_standard,
NR2C2,JUNB,1,gold_standard,
NR2C2,NFKB1,1,gold_standard,
NR3C1,CCND3,-1,gold_standard,
NR3C1,CDK4,-1,gold_standard,
NR3C1,NFKBIA,1,gold_standard,
NR3C1,PDHX,-1,gold_standard,
NR3C1,PTX3,1,gold_standard,
NR3C1,RUNX2,-1,gold_standard,
NR4A2,GCH1,1,gold_standard,
NR4A2,SPP1,1,gold_standard,
NRF1,ATP1A1,-1,gold_standard,
NRF1,CD47,1,gold_standard,
NRF1,COX17,1,gold_standard,
NRF1,COX4I1,1,gold_standard,
NRF1,FCGR3,1,gold_standard,
NRF1,FMR1,1,gold_standard,
NRF1,HMOX1,1,gold_standard,
NRF1,IDE,1,gold_standard,
NRF1,IL1RN,1,gold_standard,
NRF1,MT1,1,gold_standard,
NRF1,SIRT6,1,gold_standard,
NRF1,TFAM,1,gold_standard,
NUPR1,HMOX1,-1,gold_standard,
PARP1,FN1,1,gold_standard,
PARP1,NFKB1,-1,gold_standard,
PARP1,NOS2,1,gold_standard,
PER1,CLOCK,1,gold_standard,
PIAS2,NR3C1,1,gold_standard,
PKNOX1,PTPN6,1,gold_standard,
PPARG,CAV1,1,gold_standard,
PPARG,COPS5,-1,gold_standard,
PPARG,CSF1,-1,gold_standard,
PPARG,EGR1,-1,gold_standard,
PPARG,FABP4,1,gold_standard,
PPARG,HMOX1,1,gold_standard,
PPARG,MAF,-1,gold_standard,
PPARG,PLIN2,1,gold_standard,
PPARG,PTGS2,-1,gold_standard,
PPARG,TMEM159,1,gold_standard,
PPARG,TRP53,1,gold_standard,
PPARG,UCP2,1,gold_standard,
PRDM1,BCL6,-1,gold_standard,
PRDM1,ID3,-1,gold_standard,
PRDM1,IFNB1,-1,gold_standard,
PRDM1,MAP3K5,-1,gold_standard,
PTTG1,PTTG1IP,1,gold_standard,
RAF1,MAPK1,1,gold_standard,
RB1,CDKN1A,1,gold_standard,
RB1,DNMT1,-1,gold_standard,
RB1,SP1,1,gold_standard,
RBL2,PCNA,-1,gold_standard,
RBL2,RAD51,-1,gold_standard,
RBPJ,FOS,-1,gold_standard,
RBPJ,NFATC1,-1,gold_standard,
RBPJ,PLCG2,-1,gold_standard,
RBPJ,PRDM1,-1,gold_standard,
RBPJ,RLIM,1,gold_standard,
RBPJ,TYROBP,1,gold_standard,
REL,BCL2A1D,1,gold_standard,
REL,BIRC3,1,gold_standard,
REL,CCL5,1,gold_standard,
REL,EZH2,1,gold_standard,
REL,IL12B,1,gold_standard,
REL,IL1B,1,gold_standard,
REL,IL23A,1,gold_standard,
REL,NOS2,1,gold_standard,
REL,RC3H1,1,gold_standard,
REL,SOD2,1,gold_standard,
REL,TNF,1,gold_standard,
REL,TNFAIP3,1,gold_standard,
RELA,AKT1,1,gold_standard,
RELA,BCL2A1D,1,gold_standard,
RELA,BCL2L1,1,gold_standard,
RELA,BIRC3,1,gold_standard,
RELA,XIAP,-1,gold_standard,
RELA,CCL2,1,gold_standard,
RELA,CD40,1,gold_standard,
RELA,CD80,1,gold_standard,
RELA,CD86,1,gold_standard,
RELA,CDK9,1,gold_standard,
RELA,CDKN1B,-1,gold_standard,
RELA,CFLAR,1,gold_standard,
RELA,CSF1,1,gold_standard,
RELA,CXCL10,1,gold_standard,
RELA,FAS,1,gold_standard,
RELA,FN1,1,gold_standard,
RELA,FTH1,1,gold_standard,
RELA,IFNB1,-1,gold_standard,
RELA,IL12B,1,gold_standard,
RELA,IL23A,1,gold_standard,
RELA,IL6,1,gold_standard,
RELA,ITCH,1,gold_standard,
RELA,LTC4S,-1,gold_standard,
RELA,MET,1,gold_standard,
RELA,MMP14,1,gold_standard,
RELA,NFKB1,1,gold_standard,
RELA,NOS2,1,gold_standard,
RELA,PTEN,-1,gold_standard,
RELA,PTGS2,1,gold_standard,
RELA,RIPK2,1,gold_standard,
RELA,SOD2,1,gold_standard,
RELA,STK39,1,gold_standard,
RELA,TEC,1,gold_standard,
RELA,TNF,1,gold_standard,
RELA,TNFAIP3,1,gold_standard,
RELA,UPP1,1,gold_standard,
REST,KCNN4,-1,gold_standard,
RUNX1,CD40,-1,gold_standard,
RUNX1,CSF1R,1,gold_standard,
RUNX2,BAX,1,gold_standard,
RUNX2,DDX5,-1,gold_standard,
RUNX2,LGALS3,1,gold_standard,
RUNX2,PPARG,-1,gold_standard,
RUNX2,PTTG1IP,1,gold_standard,
RUNX2,SMURF1,1,gold_standard,
RUNX2,SPP1,1,gold_standard,
RUNX3,CCR7,-1,gold_standard,
SERTAD1,TFDP1,1,gold_standard,
SIN3A,REST,-1,gold_standard,
SIN3A,SP3,1,gold_standard,
SIN3B,BMI1,-1,gold_standard,
SIRT1,BCLAF1,-1,gold_standard,
SIRT1,IL6,-1,gold_standard,
SIRT1,PARP1,-1,gold_standard,
SIRT1,PPARG,-1,gold_standard,
SIRT1,RELA,-1,gold_standard,
SIRT1,RICTOR,1,gold_standard,
SIRT1,SIRT6,1,gold_standard,
SIRT1,SREBF1,1,gold_standard,
SIRT1,TIMP1,1,gold_standard,
SIRT1,TRP53,1,gold_standard,
SIRT1,UCP2,-1,gold_standard,
SIX1,DUSP6,1,gold_standard,
SIX1,MTOR,1,gold_standard,
SKI,SREBF1,-1,gold_standard,
SKIL,AFP,-1,gold_standard,
SKIL,ITCH,-1,gold_standard,
SKIL,TPT1,-1,gold_standard,
SKIL,TRP53,1,gold_standard,
SMAD1,CDKN1A,1,gold_standard,
SMAD1,HHEX,1,gold_standard,
SMAD1,ID3,1,gold_standard,
SMAD1,IFI204,1,gold_standard,
SMAD1,RUNX1,1,gold_standard,
SMAD1,RUNX2,1,gold_standard,
SMAD1,SPP1,1,gold_standard,
SMAD2,AFP,1,gold_standard,
SMAD2,BECN1,-1,gold_standard,
SMAD2,CDKN1A,1,gold_standard,
SMAD2,DAPK1,1,gold_standard,
SMAD2,SKIL,1,gold_standard,
SMAD4,AFP,1,gold_standard,
SMAD4,CDKN1A,1,gold_standard,
SMAD4,DAPK1,1,gold_standard,
SMAD4,HHEX,1,gold_standard,
SMAD4,ID3,1,gold_standard,
SMAD4,IFI204,1,gold_standard,
SMAD4,SKIL,1,gold_standard,
SMAD4,TGFBR2,1,gold_standard,
SMAD4,VEGFA,1,gold_standard,
SMARCA2,CALM1,1,gold_standard,
SMARCA2,CD44,1,gold_standard,
SMARCA4,CALM1,1,gold_standard,
SMARCA4,CD44,1,gold_standard,
SMARCA4,HMOX1,1,gold_standard,
SMARCA4,NFKBIA,1,gold_standard,
SMARCA5,DIDO1,-1,gold_standard,
SMURF2,MAVS,-1,gold_standard,
SMURF2,RUNX2,-1,gold_standard,
SP1,ABCC1,1,gold_standard,
SP1,ACACA,1,gold_standard,
SP1,AHR,1,gold_standard,
SP1,APP,1,gold_standard,
SP1,BACE1,1,gold_standard,
SP1,BSG,1,gold_standard,
SP1,BTK,1,gold_standard,
SP1,CCL2,1,gold_standard,
SP1,CCND2,1,gold_standard,
SP1,CCND3,1,gold_standard,
SP1,CDKN1A,1,gold_standard,
SP1,CEBPA,-1,gold_standard,
SP1,CIRBP,1,gold_standard,
SP1,COPS5,1,gold_standard,
SP1,COX17,1,gold_standard,
SP1,COX4I1,-1,gold_standard,
SP1,CSF1,1,gold_standard,
SP1,CSF1R,1,gold_standard,
SP1,DNMT1,1,gold_standard,
SP1,ECM1,1,gold_standard,
SP1,EGR1,1,gold_standard,
SP1,FMR1,1,gold_standard,
SP1,ITGA5,1,gold_standard,
SP1,JUND,1,gold_standard,
SP1,KDM5A,1,gold_standard,
SP1,LGALS1,1,gold_standard,
SP1,MET,1,gold_standard,
SP1,MFN2,1,gold_standard,
SP1,MIF,1,gold_standard,
SP1,MRC1,-1,gold_standard,
